OaSIS Code - Final,OaSIS Label - Final,Automation,Competition,Consequence of Error,Freedom to Make Decisions,Frequency of Decision Making,Impact of Decisions,Pace Determined by Speed of Equipment,Precision,Structured versus Unstructured Work,Tasks Repetition,Time Pressure,Time Pressure2,Work Schedule,Work Week Duration,Biological Agents,Dangerous Chemical Substances,Extremely Bright or Inadequate Lighting,Extreme Temperatures,Hazardous Conditions,"Hazardous Equipment, Machinery, Tools",High Places,In an Enclosed Vehicle or Equipment,In an Enclosed Vehicle or Equipment3,In an Open Vehicle or Equipment,In an Open Vehicle or Equipment4,"Indoors, Environmentally Controlled","Indoors, Environmentally Controlled5","Indoors, Not Environmentally Controlled","Indoors, Not Environmentally Controlled6","Outside, Exposed to Weather","Outside, Exposed to Weather7","Outside, Under Cover","Outside, Under Cover8",Physical Proximity,Radiation,Sound and Noise,Sound and Noise 9,Specialized Safety Equipment,Standard Safety Equipment,Vibration,Skin Injury,Bending or Twisting the Body,Climbing,"Cramped Work Space, Awkward Positions",Handling Material Manually,Keeping or Regaining Balance,Making Repetitive Motions,Sitting,Standing,Walking and Running,Conflict Situations,Contact With Others,Contact With Others10,Coordinating or Leading Others,Deal With External Customers,Deal With Physically Aggressive People,Dealing With Unpleasant or Angry People,Electronic Mail,Face-to-Face Discussions,Written Communications,Public Speaking,Responsibility for Outcomes and Results of Other Workers,Responsible for Others' Health and Safety,Telephone,Work With Work Group or Team,Work With Work Group or Team11
72010.00,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",2,3,2,3,3,3,4,4,3,3,4,4,1,3,0,2,1,3,2,3,1,2,2,1,1,3,2,3,2,2,1,1,1,4,0,4,3,1,3,0,3,3,0,1,3,2,3,2,4,3,2,5,5,4,3,1,2,4,4,2,2,4,4,4,4,4
72011.00,"Contractors and supervisors, electrical trades and telecommunications occupations",1,3,3,3,3,3,2,4,3,3,3,4,1,2,0,3,2,2,2,2,2,2,2,1,1,4,4,3,2,3,2,2,1,4,0,3,2,1,3,1,3,3,2,2,2,2,3,2,4,3,2,5,5,4,4,1,2,4,4,3,2,4,4,4,4,4
72012.00,"Contractors and supervisors, pipefitting trades",1,3,3,3,3,3,3,4,3,3,3,4,2,2,0,3,2,3,2,3,2,3,2,2,2,3,2,2,2,4,4,2,2,4,0,3,3,1,4,2,3,3,1,1,3,2,3,2,4,3,2,5,5,4,4,1,2,3,5,3,2,4,4,4,5,5
72013.00,"Contractors and supervisors, carpentry trades",1,3,3,3,4,3,3,4,3,3,3,3,2,2,0,3,2,3,2,3,2,3,2,2,2,3,2,2,2,4,3,2,2,4,0,3,3,1,4,2,3,3,2,3,3,2,3,2,4,3,2,5,5,4,4,1,2,3,5,3,1,5,5,4,5,4
72014.00,"Contractors and supervisors, other construction trades, installers, repairers and servicers",1,3,3,3,3,3,2,4,3,3,3,4,2,2,0,3,2,3,3,3,2,3,2,2,2,3,2,3,2,4,4,2,2,4,1,3,2,1,4,3,3,3,2,1,3,2,3,2,4,3,3,5,5,4,4,1,2,3,5,3,1,5,5,4,4,4
72020.00,"Contractors and supervisors, mechanic trades",1,3,3,4,4,4,2,4,4,3,4,4,1,3,0,3,2,3,2,3,1,3,2,2,1,4,3,3,2,3,2,2,1,3,0,4,3,2,4,2,3,3,1,2,2,2,3,2,4,3,3,5,5,4,4,1,2,4,5,3,2,5,4,4,5,5
72021.00,"Contractors and supervisors, heavy equipment operator crews",1,3,3,3,4,3,3,4,3,2,3,4,1,3,0,3,2,3,3,3,2,3,3,2,2,3,2,3,2,3,2,2,2,4,1,3,2,1,3,3,2,3,1,1,3,2,3,2,4,3,3,5,5,4,4,1,3,3,4,3,2,5,5,4,4,5
72022.00,"Supervisors, printing and related occupations",2,3,2,3,3,3,2,3,3,3,3,3,1,3,0,3,0,0,1,2,0,1,1,1,1,5,5,1,1,1,1,1,1,4,0,4,3,0,2,2,2,2,0,1,2,0,2,2,4,2,2,5,5,4,2,1,2,4,4,3,2,5,5,4,5,4
72023.00,"Supervisors, railway transport operations",1,3,3,3,4,3,2,4,3,4,3,3,2,3,0,1,2,2,2,1,1,2,1,1,1,4,4,3,2,3,2,1,1,4,1,3,2,0,3,1,1,2,1,2,2,1,2,3,3,1,3,5,4,4,2,1,2,4,5,3,2,4,4,4,4,4
72024.00,"Supervisors, motor transport and other ground transit operators",1,3,3,3,4,3,2,4,3,4,3,3,1,3,0,1,1,1,1,1,0,1,1,1,1,4,4,2,2,1,1,1,1,3,0,2,2,0,1,0,0,1,0,1,2,0,3,3,2,3,3,5,4,4,3,1,2,4,4,3,1,4,4,4,4,4
72025.00,"Supervisors, mail and message distribution occupations",2,3,1,3,4,3,2,4,3,4,5,5,1,3,1,2,1,1,0,0,0,2,1,0,0,4,4,1,1,2,1,0,0,3,0,2,2,0,0,0,1,1,0,0,2,0,2,3,3,2,3,5,5,4,4,1,3,4,4,3,2,4,4,4,4,5
72100.01,Machinists,2,3,2,3,2,2,4,4,3,3,4,4,1,2,0,3,1,1,1,4,1,0,0,1,1,2,2,5,5,1,1,0,0,3,0,3,3,0,5,0,3,3,0,1,5,1,3,1,3,3,2,4,2,3,2,0,2,1,3,1,0,3,3,2,4,2
72100.02,Machining and tooling inspectors,2,3,3,3,3,2,2,5,3,3,4,4,1,2,0,3,1,1,1,4,1,0,0,1,1,2,2,5,5,1,1,0,0,3,0,3,3,0,5,0,3,3,0,1,4,1,3,1,3,3,3,4,2,3,2,1,2,1,3,2,2,3,3,2,4,2
72101.01,Tool and die makers,2,2,3,4,3,2,3,4,3,3,3,3,1,2,0,4,2,1,3,4,0,0,0,0,0,4,4,2,2,0,0,0,0,3,0,4,3,1,5,1,3,2,0,1,4,2,2,2,4,2,2,4,3,3,2,0,1,1,3,1,0,3,3,2,3,2
72101.02,Metal mould makers and patternmakers,1,3,2,3,2,2,3,4,3,3,4,4,1,3,0,3,1,1,1,3,0,1,1,1,1,4,3,4,2,1,1,0,0,4,0,3,3,1,5,0,1,3,0,2,5,0,3,2,3,3,2,4,4,3,2,0,1,3,3,1,0,3,3,3,4,2
72102.00,Sheet metal workers,2,2,3,4,3,3,3,4,3,3,3,3,1,2,0,1,3,2,4,4,2,0,0,0,0,3,2,4,4,2,2,2,2,3,0,4,3,2,5,2,3,2,3,2,5,2,3,1,4,3,2,4,4,3,1,0,1,1,3,1,0,2,3,2,4,2
72103.00,Boilermakers,2,3,3,3,3,3,2,4,3,3,4,4,1,2,0,4,3,4,4,4,3,2,2,2,2,2,2,3,3,4,4,3,3,3,1,4,4,3,4,2,3,3,2,4,5,2,3,1,4,3,2,5,5,3,1,1,2,2,4,1,0,3,4,3,4,3
72104.00,Structural metal and platework fabricators and fitters,2,2,2,4,4,3,2,4,3,3,4,4,1,2,0,3,3,3,2,3,2,2,2,2,2,2,2,4,4,3,3,1,1,3,0,4,4,2,4,1,3,3,1,2,4,1,2,2,4,2,2,4,4,2,3,1,2,1,2,1,0,2,3,3,3,2
72105.00,Ironworkers,1,4,3,2,3,3,3,4,3,3,4,3,1,2,0,4,2,3,2,3,5,1,1,2,2,1,1,2,2,4,4,2,2,4,1,4,4,3,4,1,3,4,2,3,5,3,4,0,4,2,2,4,4,3,2,1,2,1,2,1,0,3,4,4,4,2
72106.01,Welders,1,2,2,3,3,3,2,4,2,3,3,4,1,2,0,4,4,4,4,4,2,1,1,1,1,2,1,3,3,2,2,2,2,2,1,4,4,5,5,1,5,2,2,2,4,2,3,1,3,2,0,4,2,2,2,0,0,0,3,1,0,2,4,3,2,2
72106.02,"Welding, brazing and soldering machine  operators",2,2,3,2,3,3,4,4,2,3,3,4,1,2,0,4,4,4,4,4,1,0,0,0,0,4,4,3,2,0,0,0,0,2,1,4,4,4,5,1,5,2,0,1,4,1,4,2,3,2,2,4,2,2,1,0,0,0,3,1,0,2,3,1,2,2
72200.00,Electricians (except industrial and power system),1,3,4,3,3,3,2,4,3,3,4,4,1,2,0,2,3,2,4,3,3,2,2,1,1,2,2,4,3,3,2,2,1,4,0,4,3,2,5,1,4,4,3,4,5,2,4,1,4,2,2,4,3,3,3,1,2,2,3,1,0,4,4,4,4,3
72201.00,Industrial electricians,1,3,4,3,3,3,2,4,3,3,3,3,1,2,0,3,3,3,4,3,3,3,2,1,1,2,2,4,2,3,2,2,2,4,0,4,3,2,5,1,4,4,2,3,5,2,4,1,3,2,2,4,3,3,1,0,2,2,3,1,0,3,4,3,4,3
72202.00,Power system electricians,2,3,4,3,4,4,2,4,3,4,4,4,1,2,0,3,3,4,5,3,3,2,2,2,2,3,2,4,3,3,2,3,2,4,1,4,3,3,5,1,4,3,3,3,4,2,3,2,4,2,2,4,3,3,1,0,2,4,3,3,0,3,3,4,4,3
72203.00,Electrical power line and cable workers,2,3,4,3,4,4,3,3,3,3,3,3,1,2,0,3,3,4,5,4,4,3,2,3,3,1,1,2,2,4,4,1,1,3,1,4,4,4,5,2,4,2,3,2,3,1,2,2,3,1,2,4,3,3,2,0,2,2,3,1,0,3,4,4,4,3
72204.00,Telecommunications line and cable installers and repairers,1,3,3,4,3,3,2,3,4,4,4,4,1,2,0,3,3,4,3,4,4,4,2,2,2,3,2,3,2,5,4,2,2,3,1,3,3,2,5,1,3,3,3,3,4,2,3,1,3,2,2,4,3,1,4,1,2,3,3,1,0,3,4,4,4,3
72205.01,Telephone installers and repairers,1,3,2,3,4,3,1,3,3,4,4,4,1,2,0,2,3,3,2,3,2,4,2,1,1,3,2,2,2,3,2,1,1,3,1,3,2,2,3,0,2,3,2,3,4,1,3,2,4,2,2,4,4,3,4,0,2,4,2,1,0,3,3,4,4,2
72205.02,Switch network installers and repairers,1,3,3,3,4,3,1,3,3,4,3,3,1,2,0,2,3,3,2,3,2,3,2,1,1,4,4,2,2,2,2,1,1,3,1,3,2,2,3,0,2,3,2,3,4,1,3,2,4,2,2,4,4,3,4,0,2,4,2,1,0,3,3,4,4,2
72205.03,Telecommunications service testers,2,2,2,3,4,3,1,3,3,3,3,3,1,2,0,0,2,2,1,1,2,3,1,1,1,4,4,1,1,2,1,1,1,3,0,2,2,1,3,0,2,1,1,1,2,1,1,3,2,1,2,4,3,3,3,0,2,4,3,3,0,3,2,4,2,1
72205.04,Telecommunications equipment technicians,1,3,2,3,3,2,1,3,3,3,4,4,1,2,0,2,2,2,2,2,2,4,2,1,1,3,2,2,2,3,2,1,1,3,1,3,2,1,2,0,2,3,3,3,4,1,3,3,3,2,2,4,4,3,4,0,2,4,2,1,0,3,2,4,4,1
72205.05,Television cable service technicians,1,3,2,3,4,2,1,3,3,3,4,4,1,2,0,2,3,3,2,3,2,4,2,1,1,4,2,2,2,3,2,1,1,3,1,3,2,2,3,0,2,3,3,3,4,1,3,1,4,2,2,4,4,3,4,0,2,4,2,1,0,3,3,4,4,1
72300.00,Plumbers,1,2,3,4,4,3,1,4,4,3,4,4,1,2,2,4,3,3,3,4,3,2,2,1,1,3,3,3,2,3,2,2,2,3,0,3,3,2,4,2,4,3,2,3,4,2,3,1,4,3,2,4,4,3,2,1,2,3,3,1,0,3,3,4,2,2
72301.01,Steamfitters and pipefitters,1,3,3,3,3,3,2,4,3,3,3,3,1,2,0,3,3,3,2,3,4,2,2,1,1,2,2,4,4,2,2,2,2,4,0,4,3,2,5,2,3,4,2,3,5,3,4,1,4,2,2,4,3,3,2,0,2,1,3,1,0,2,4,3,4,2
72301.02,Sprinkler system installers,1,3,3,3,3,3,2,4,3,3,3,3,1,2,0,3,3,3,2,3,3,2,2,1,1,2,2,4,4,2,2,2,2,4,0,4,3,2,5,2,3,4,2,3,5,3,4,1,4,2,2,4,3,3,2,0,2,1,3,1,0,2,4,3,4,3
72302.00,Gas fitters,1,3,3,3,3,3,1,4,3,3,3,3,1,2,0,3,3,3,2,3,2,3,2,1,1,3,2,3,2,3,3,2,1,3,1,2,2,2,4,1,3,4,2,3,5,2,4,2,4,2,2,4,3,2,2,1,2,3,3,1,0,2,4,3,3,2
72310.00,Carpenters,1,3,3,4,3,3,2,4,2,3,3,3,2,2,0,2,2,2,1,3,2,1,1,1,1,2,2,3,3,3,2,1,1,4,0,4,4,2,5,2,3,4,2,3,4,2,4,0,4,3,2,4,4,3,3,1,2,1,3,1,0,4,4,3,4,3
72311.00,Cabinetmakers,2,2,2,3,3,3,2,4,3,3,4,4,1,2,0,3,1,2,2,4,1,1,1,1,1,2,2,4,4,1,1,1,1,3,0,3,3,1,4,1,2,3,1,2,4,1,3,0,4,3,2,4,4,1,3,0,2,1,3,1,0,2,3,3,3,2
72320.00,Bricklayers,1,3,2,3,2,3,2,3,3,3,4,4,2,2,0,3,2,3,2,3,3,1,1,2,1,1,1,2,1,4,4,2,1,4,1,3,3,2,5,2,3,4,2,2,5,3,4,1,3,2,2,4,4,1,2,1,2,2,3,1,0,3,2,3,4,2
72321.00,Insulators,1,3,2,3,3,3,1,3,3,3,3,3,2,2,0,3,2,3,2,2,3,2,2,0,0,1,1,3,3,2,2,2,2,3,0,3,3,3,3,1,3,4,2,3,5,3,4,1,3,2,2,4,4,1,3,0,2,1,3,1,0,3,2,3,4,3
72400.01,Construction millwrights and industrial mechanics,2,3,4,3,4,4,2,4,3,3,4,4,1,2,0,4,3,3,3,4,4,2,2,3,2,3,2,3,3,3,3,3,2,4,1,4,4,4,5,2,3,3,2,4,4,2,3,1,4,2,2,5,5,2,2,1,2,3,4,3,0,3,4,4,4,3
72400.02,Textile machinery mechanics and repairers,2,3,3,4,3,3,3,3,3,3,4,4,1,2,0,4,1,2,3,4,2,1,1,1,1,2,2,3,3,2,2,1,2,3,1,4,4,2,4,1,3,3,1,3,4,1,2,1,4,3,2,4,4,3,2,1,2,3,3,1,0,4,4,3,4,2
72401.00,Heavy-duty equipment mechanics,1,3,3,3,3,3,2,4,3,3,4,4,1,3,0,4,3,3,2,4,2,3,3,2,2,0,0,4,3,3,2,2,2,3,0,3,3,1,4,2,3,4,2,3,5,2,4,1,3,2,2,4,3,2,3,0,2,2,3,3,0,4,4,3,2,2
72402.00,"Heating, refrigeration and air conditioning mechanics",1,3,2,3,3,3,1,4,3,3,3,4,2,2,1,3,3,3,3,3,3,3,2,0,0,2,2,3,2,3,2,2,2,3,0,3,3,1,4,1,3,4,2,3,5,2,3,1,3,2,2,4,3,3,4,0,2,3,3,1,0,4,4,4,4,2
72403.00,Railway carmen/women,1,2,3,3,2,2,2,3,3,2,3,4,1,2,1,3,3,3,3,4,3,3,3,3,3,1,1,3,4,4,4,2,2,3,1,4,4,3,4,1,3,3,2,2,4,2,3,1,4,3,2,4,4,3,2,1,2,2,3,1,0,2,3,2,4,3
72404.01,Aircraft mechanics,1,3,4,3,4,3,1,4,3,4,4,3,1,2,0,3,3,3,3,3,2,2,2,2,2,3,2,3,3,2,2,2,2,3,0,4,3,2,4,1,2,3,2,3,4,2,3,1,2,2,1,4,3,3,3,1,0,2,3,1,0,4,3,3,3,2
72404.02,Aircraft inspectors,1,3,4,3,5,3,1,4,3,4,4,4,1,2,0,2,2,2,2,1,1,1,1,0,0,3,3,2,2,2,2,1,1,3,0,3,3,1,2,2,1,3,1,2,3,1,3,2,3,3,3,4,4,4,4,1,2,4,4,3,2,4,4,4,4,2
72405.00,Machine fitters,1,3,3,3,3,2,3,4,3,3,3,3,1,2,0,3,2,2,3,3,1,1,1,1,1,2,2,3,3,2,2,1,1,4,0,3,3,1,5,1,2,4,1,2,5,1,4,1,3,3,2,4,4,3,3,0,2,2,3,1,1,3,4,2,4,2
72406.00,Elevator constructors and mechanics,1,3,4,4,3,3,1,4,2,2,4,4,1,2,0,2,3,3,5,5,5,3,2,1,1,3,2,3,2,2,2,2,2,3,0,4,2,2,5,1,2,4,3,3,4,2,2,1,4,3,2,4,2,3,4,0,2,1,3,1,0,4,4,4,4,2
72410.01,Automotive service technicians,1,3,3,3,4,2,1,3,3,3,4,4,1,3,0,4,2,3,4,3,0,4,3,1,1,2,2,3,3,2,2,1,1,3,0,4,4,2,4,2,3,4,0,3,4,2,3,1,4,3,2,4,4,3,3,0,2,2,3,1,1,3,3,3,3,2
72410.02,"Mechanical repairers, motor vehicle manufacturing",1,3,3,3,4,3,2,3,3,3,4,4,1,3,0,4,2,3,3,3,0,4,2,1,1,2,2,3,3,2,1,1,1,3,0,4,4,2,4,1,3,4,0,3,5,2,4,1,4,2,2,4,4,3,3,0,2,2,3,1,1,4,3,3,3,2
72410.03,Transport truck and trailer mechanics,1,2,3,3,3,3,2,3,3,2,3,3,1,2,0,4,2,3,3,4,2,4,4,3,3,1,1,3,3,4,4,3,3,3,0,4,4,2,5,2,3,4,1,3,5,2,3,1,4,2,2,4,4,2,3,0,2,2,3,1,1,4,3,4,3,2
72411.00,"Auto body collision, refinishing and glass technicians and damage repair estimators",2,3,3,3,4,4,2,3,3,3,4,4,1,3,0,5,2,2,4,3,0,3,3,0,0,3,2,4,4,2,2,2,2,3,0,4,4,4,5,1,3,4,1,3,4,2,3,1,4,3,3,4,4,2,2,0,2,1,3,2,0,3,3,3,3,2
72420.00,Oil and solid fuel heating mechanics,1,3,2,3,3,3,2,3,3,3,3,3,2,2,0,4,2,3,3,3,3,4,2,1,1,3,3,3,2,3,2,2,1,3,0,3,2,2,4,1,3,4,1,3,5,2,3,1,3,2,2,4,4,2,3,1,2,3,2,1,0,4,3,3,3,2
72421.01,Small electrical appliance servicers and repairers,1,3,3,3,3,3,2,3,3,3,3,3,1,2,1,3,2,3,2,2,1,2,2,1,1,3,3,3,2,2,2,2,2,4,0,2,2,1,3,0,4,3,1,3,5,2,3,1,4,2,2,4,4,3,4,0,2,2,2,1,0,3,3,3,3,2
72421.02,Major appliance repairers/technicians,1,3,3,4,3,2,2,3,3,3,3,3,1,2,1,3,2,2,2,2,1,3,2,1,1,3,3,2,2,2,2,2,2,4,0,2,2,1,4,0,2,3,1,3,4,2,3,1,4,2,2,4,4,3,4,0,2,2,4,1,0,3,3,3,3,2
72422.00,Electrical mechanics,2,3,3,3,4,3,3,4,3,3,4,4,1,2,0,4,3,3,4,4,2,2,3,1,1,3,3,4,4,2,2,1,1,3,0,4,4,2,5,2,4,3,2,3,5,2,4,2,4,3,3,4,4,2,3,0,2,3,3,1,1,2,2,4,3,2
72423.01,"Motorcycle, all-terrain vehicle and other related mechanics",1,3,3,3,3,3,2,4,3,2,3,3,1,2,0,4,2,2,2,2,1,2,2,3,2,4,4,2,2,2,2,2,2,3,0,4,3,1,4,1,2,3,1,2,5,1,3,1,4,2,2,4,3,3,4,1,2,3,3,1,0,4,3,3,3,2
72423.02,Recreation vehicle technicians,2,3,3,4,4,2,2,3,3,3,4,2,1,2,1,4,3,3,2,4,2,4,3,4,2,2,2,4,4,4,3,3,1,3,1,4,3,3,4,2,4,4,3,3,4,2,3,1,4,3,3,4,3,3,4,2,3,3,3,3,1,3,3,3,3,2
72429.00,Other small engine and small equipment repairers,2,2,3,4,3,3,2,4,3,3,4,4,1,3,0,4,2,3,2,4,1,2,2,3,2,3,3,2,2,3,3,2,2,3,0,4,4,2,4,1,3,3,0,3,5,1,3,2,4,3,2,4,2,3,4,0,2,4,3,1,0,2,3,4,2,1
72500.00,Crane operators,2,2,4,4,4,3,4,5,4,3,4,4,1,3,0,3,3,3,5,4,4,4,4,2,2,3,2,3,2,3,2,3,2,3,0,5,5,1,5,3,3,3,2,3,4,1,4,3,3,2,3,4,5,2,3,1,2,2,3,1,0,4,4,4,4,4
72501.00,Water well drillers,1,3,3,4,3,3,3,3,3,3,2,2,1,3,0,3,3,3,2,3,2,2,2,3,3,1,1,1,1,3,3,1,1,3,0,3,3,1,5,3,3,3,1,2,5,2,4,2,4,3,1,4,4,3,2,1,1,1,3,1,0,3,4,3,4,3
72600.01,Air pilots,3,4,5,3,4,4,3,5,3,3,4,5,2,3,1,2,4,2,2,2,2,4,4,1,1,3,2,2,2,3,2,1,1,4,2,4,3,2,3,3,1,2,1,3,5,1,3,4,2,1,2,5,5,4,4,1,2,3,4,3,3,4,5,3,5,5
72600.02,Flight engineers,3,4,3,3,4,4,4,5,3,3,4,4,2,3,1,3,4,2,2,3,2,4,4,1,1,3,2,2,2,2,1,1,1,4,2,4,3,2,3,3,1,2,1,3,5,1,4,4,2,1,2,5,5,3,4,1,2,3,4,3,2,4,5,3,5,5
72600.03,Flying instructors,2,4,4,4,5,5,3,5,3,3,4,4,2,2,1,2,3,2,2,3,2,3,3,1,1,3,2,2,2,3,2,1,1,4,2,3,2,2,3,2,1,1,1,3,5,1,3,4,2,1,2,5,5,5,4,1,3,3,4,3,3,4,5,3,3,4
72601.01,Air traffic controllers,3,3,4,3,5,5,2,5,3,4,5,2,1,2,0,1,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,1,4,4,0,0,1,0,1,0,0,4,0,4,4,2,1,3,5,5,5,4,0,3,3,3,3,1,4,5,4,5,5
72601.02,Flight dispatchers,3,3,4,2,4,4,1,4,2,3,5,5,1,2,0,0,1,1,0,0,1,1,1,1,1,5,5,1,1,1,1,1,1,3,0,2,1,1,1,0,0,1,0,0,1,0,2,5,1,1,2,5,5,3,2,0,1,4,4,3,1,1,4,4,4,3
72601.03,Flight service specialists,2,3,3,1,3,3,1,4,2,3,4,4,1,2,0,0,1,1,0,0,1,1,1,1,1,5,5,1,1,1,1,1,1,3,0,3,1,0,0,1,0,1,1,0,1,0,2,5,1,1,2,5,5,3,4,0,1,4,4,3,1,1,3,4,4,3
72602.00,"Deck officers, water transport",1,3,5,4,5,5,3,3,3,4,4,4,2,3,1,3,3,3,3,2,2,4,4,3,2,1,1,1,1,4,2,3,2,4,1,3,3,1,3,2,2,3,2,2,4,3,3,2,2,2,2,4,4,4,3,1,2,3,4,2,1,4,4,4,4,4
72603.00,"Engineer officers, water transport",2,3,4,4,4,4,3,4,4,2,3,3,1,3,1,5,4,5,4,4,2,1,1,1,1,3,2,4,3,3,2,2,1,4,1,5,5,2,5,3,4,4,2,4,4,2,3,2,3,3,3,5,5,3,2,1,2,4,4,3,2,3,4,4,4,4
72604.01,Railway traffic controllers,2,3,5,3,5,4,1,4,3,4,4,4,2,3,0,0,1,1,0,0,0,1,1,0,0,5,5,1,1,1,1,1,1,3,0,3,2,0,0,1,0,1,0,0,1,0,3,4,2,1,2,5,5,5,4,0,2,3,4,2,1,4,4,4,5,5
72604.02,Marine traffic regulators,2,3,4,3,4,4,1,4,3,4,3,3,1,3,0,0,1,1,0,0,0,1,1,1,1,4,4,1,1,3,2,1,1,3,1,2,2,0,1,0,0,1,0,0,1,0,3,5,1,1,2,5,5,5,5,0,2,4,4,3,1,4,4,4,5,5
72999.01,Gunsmiths,1,2,3,2,3,3,1,4,3,3,3,3,1,2,0,2,1,1,4,3,0,1,1,0,0,5,5,1,1,1,1,1,1,2,0,3,2,0,3,2,2,3,0,1,4,1,2,2,3,2,2,4,3,2,3,0,2,4,3,3,0,1,4,3,1,1
72999.02,Locksmiths,1,3,2,3,3,3,1,4,3,3,3,3,2,2,0,2,3,2,1,2,1,4,2,1,1,4,4,3,2,3,2,3,2,2,0,3,2,0,3,1,2,3,1,2,4,1,3,2,3,3,2,4,3,3,4,1,2,4,4,3,0,2,2,3,1,1
72999.03,Safe and vault servicers,1,3,2,3,3,3,1,4,3,3,3,3,2,2,0,2,2,2,1,2,1,4,2,1,1,4,4,3,2,2,1,2,1,3,0,3,2,0,3,1,2,3,1,2,4,1,3,2,3,3,2,4,2,3,4,1,2,4,4,3,0,2,2,4,1,1
72999.04,Saw fitters,2,3,3,3,3,3,4,3,3,3,4,4,1,2,0,4,2,2,2,5,0,0,0,0,0,3,3,4,4,2,2,0,0,3,0,4,4,2,5,2,5,3,0,2,5,2,4,2,5,3,2,4,4,2,2,1,2,2,3,1,0,3,4,2,1,1
72999.05,Die setters,2,3,3,3,3,3,4,3,3,4,3,3,1,3,0,2,2,3,1,5,1,1,1,2,1,4,4,2,1,1,1,1,1,4,0,3,3,1,5,2,3,3,1,2,4,1,4,2,4,3,2,4,4,2,2,0,2,1,3,1,0,2,3,2,4,3
72999.06,Commercial divers,2,3,4,4,3,4,2,4,3,3,4,4,2,3,1,4,3,3,3,3,1,3,2,4,2,2,2,2,2,5,4,3,2,4,0,3,3,5,5,2,3,3,2,3,4,4,3,2,3,3,2,5,5,4,3,0,2,3,4,3,2,4,4,4,4,5
73100.00,Concrete finishers,2,3,3,3,4,3,4,3,3,3,4,4,1,2,0,4,2,3,2,4,3,2,2,3,2,2,2,3,3,3,3,3,2,4,0,4,4,1,5,3,3,4,1,2,5,3,4,0,4,3,3,4,4,3,3,1,2,3,3,1,1,4,4,3,4,3
73101.00,Tilesetters,1,3,2,3,4,3,1,3,3,3,4,4,1,2,0,4,2,2,2,4,2,2,2,1,1,3,3,3,3,2,2,2,2,4,0,3,3,1,5,2,3,4,2,3,4,3,4,1,2,2,2,4,4,2,4,1,2,3,3,1,0,3,2,3,4,3
73102.01,Plasterers,1,3,2,3,3,3,2,3,3,3,3,3,1,2,0,3,3,3,2,2,3,3,2,2,2,2,2,2,2,4,4,2,2,3,0,3,3,2,3,1,3,4,2,2,5,2,4,1,5,3,2,4,4,2,2,1,2,2,3,1,0,2,3,3,4,2
73102.02,Drywall installers and finishers,2,3,2,3,3,3,1,3,3,3,3,3,1,2,0,3,2,2,1,2,2,1,1,1,1,1,1,4,4,2,2,2,2,3,0,3,3,2,4,1,2,4,2,2,5,2,4,0,3,2,1,4,3,2,3,0,1,1,3,1,0,3,3,3,4,3
73102.03,Lathers,1,3,2,3,3,3,2,3,3,3,4,4,1,2,0,3,3,3,2,3,3,1,1,1,1,2,2,3,3,3,3,2,2,3,0,3,3,2,4,2,3,4,2,2,5,2,4,1,5,4,2,4,4,2,3,1,2,2,2,1,0,3,3,4,3,2
73110.01,Roofers,2,3,2,3,3,3,2,3,3,5,4,4,2,2,0,4,3,3,3,3,5,2,2,1,1,1,1,3,2,5,5,1,1,4,1,3,3,2,4,1,3,4,2,2,5,2,4,1,2,2,2,4,4,2,3,1,2,1,3,1,0,3,3,4,4,2
73110.02,Shinglers,2,3,3,3,3,3,2,3,3,3,3,3,2,2,0,3,3,3,3,3,5,2,2,2,2,1,1,3,2,5,5,1,1,4,1,3,3,2,4,1,3,4,2,2,5,2,4,1,2,2,2,4,4,2,3,1,2,1,3,1,0,3,3,4,4,2
73111.00,Glaziers,1,3,2,3,4,3,1,3,3,3,4,4,2,2,0,4,3,3,2,3,3,3,2,3,2,3,3,3,2,3,3,2,2,4,1,4,3,2,5,1,4,3,3,2,4,3,3,2,4,3,2,4,4,4,4,1,2,3,4,3,0,3,4,4,4,2
73112.00,Painters and decorators (except interior decorators),1,3,1,3,3,3,2,4,3,5,3,3,1,2,0,2,2,2,2,1,3,1,1,0,0,2,3,2,3,3,3,1,1,3,0,2,1,2,3,0,2,4,2,2,5,2,5,0,4,2,0,4,3,2,3,0,1,0,2,1,0,3,3,2,4,3
73113.00,Floor covering installers,0,3,1,4,3,3,1,3,3,2,3,3,1,2,0,4,2,1,1,2,0,2,2,0,0,4,3,2,2,1,1,1,1,4,0,2,2,1,2,0,2,5,0,3,5,1,4,1,2,2,0,4,3,1,3,0,1,0,2,1,0,2,3,3,4,2
73200.00,Residential and commercial installers and servicers,1,3,2,3,3,3,2,3,3,3,4,4,2,2,1,3,2,3,2,3,2,3,2,1,1,2,2,2,2,3,3,2,2,4,0,3,3,1,3,1,2,3,2,2,4,2,3,1,3,2,2,4,3,3,4,1,2,1,3,1,0,4,4,4,4,2
73201.00,General building maintenance workers and building superintendents,1,3,3,3,3,3,2,3,3,3,3,3,2,2,2,3,2,3,3,3,3,2,2,1,1,4,3,3,2,3,2,2,2,4,0,3,2,2,3,1,3,4,2,3,4,2,3,2,4,3,2,4,4,3,3,0,2,3,3,2,0,3,3,4,3,2
